Date,Code,Name,TradeVolume,TradeValue,OpeningPrice,HighestPrice,LowestPrice,ClosingPrice,Change,Transaction
1150706,1319,東陽,3448354,268475105,78.00,78.30,77.10,78.00,0.8000,2845
1150706,1321,大洋,167423,5331060,32.15,32.30,31.60,32.10,0.2000,118
1150706,1323,永裕,227950,4661092,20.65,20.70,20.30,20.50,0.0500,121
1150706,1324,地球,158437,1709673,11.00,11.00,10.60,10.60,-0.2500,215
1150706,1325,恆大,128577,3260349,25.35,25.60,25.20,25.35,0.0000,150
1150706,1326,台化,129752660,8944338744,72.80,73.00,67.20,67.60,-0.4000,59898
1150706,1337,再生-KY,3990720,22525410,5.67,6.00,5.45,5.55,-0.0600,1439
1150706,1338,廣華-KY,116993,2063555,17.75,17.80,17.55,17.65,0.0500,111
1150706,1339,昭輝,227814,10353226,45.30,45.80,45.00,45.45,0.7000,175
1150706,1340,勝悅-KY,1096468,6508884,5.90,6.21,5.81,5.83,-0.0100,623
1150706,1341,富林-KY,8476,493612,58.50,58.50,57.70,57.70,-0.8000,15
1150706,1342,八貫,576560,66815509,115.50,117.50,114.50,116.50,1.0000,586
1150706,1402,遠東新,12555083,368845831,29.30,29.80,29.05,29.10,0.0000,6006
1150706,1409,新纖,145215698,4573895432,34.10,34.10,29.50,30.25,-0.7500,52050
1150706,1410,南染,418412,10876244,25.65,26.45,25.50,26.20,0.5500,394
1150706,1413,宏洲,64500,603210,9.47,9.56,9.04,9.50,-0.0600,33
1150706,1414,東和,190268,3687829,19.65,19.70,19.20,19.55,0.1000,226
1150706,1416,廣豐,300228,3369436,11.25,11.30,11.15,11.20,0.0000,189
1150706,1417,嘉裕,598021,5447620,9.20,9.20,9.06,9.10,-0.0200,277
1150706,1418,東華,215099,4134083,18.75,20.15,18.30,18.55,0.1000,262
1150706,1419,新紡,531538,36449514,67.20,70.80,67.20,68.30,2.1000,684
1150706,1423,利華,32585,1199605,36.95,37.10,36.60,36.65,-0.3000,42
1150706,1432,大魯閣,319052,4922187,15.50,15.60,15.25,15.30,0.1000,485
1150706,1434,福懋,15464215,293523644,18.75,19.40,18.30,18.95,0.0500,5652
1150706,1435,中福,30494,817226,26.80,26.80,26.80,26.80,-2.9500,52
1150706,1436,華友聯,332284,15212302,45.60,46.20,45.50,45.60,0.0000,252
1150706,1437,勤益控,170955,5404000,31.40,31.80,31.30,31.55,0.4500,151
1150706,1438,三地開發,39155,876056,22.75,22.85,22.20,22.20,-0.3000,46
1150706,1439,雋揚,8935,213428,24.25,24.25,23.90,24.20,0.1000,20
1150706,1440,南紡,14971697,222770609,14.50,15.30,14.50,14.60,0.1500,4833
1150706,1441,大東,80956,783410,9.80,9.80,9.55,9.55,-0.1400,268
1150706,1442,名軒,483992,13913091,28.80,29.00,28.30,28.70,0.2000,324
1150706,1443,立益物流,10130,265569,26.95,26.95,26.00,26.40,0.0500,131
1150706,1444,力麗,15947409,151448604,10.00,10.00,9.15,9.15,-0.8000,6340
1150706,1445,大宇,253611,3087302,12.60,12.60,12.05,12.05,-0.5500,161
1150706,1446,宏和,1010054,17727704,17.75,17.90,17.40,17.40,-0.3000,466
1150706,1447,力鵬,20850345,205900198,10.75,10.75,9.30,9.51,-0.4800,9128
1150706,1449,佳和,3633602,54439874,14.90,15.50,14.40,14.75,0.2000,1811
1150706,1451,年興,228953,3984065,17.40,17.50,17.30,17.45,0.0500,266
1150706,1452,宏益,427346,5109512,12.25,12.25,11.80,11.95,0.0000,217
1150706,1453,大將,91544,1054649,11.55,11.60,11.45,11.55,0.0000,162
1150706,1454,台富,42925,559546,13.05,13.10,13.00,13.10,0.0500,170
1150706,1455,集盛,15036236,170762268,12.05,12.10,10.75,10.90,-0.1000,4733
1150706,1456,怡華,100104,1413167,14.50,14.50,13.85,14.30,0.2000,58
1150706,1457,宜進,158035,2327027,14.70,14.90,14.65,14.70,0.0000,120
1150706,1459,聯發,269834,3268706,12.20,12.20,12.05,12.15,0.1500,152
1150706,1460,宏遠,6049672,50440065,8.80,8.80,7.96,8.08,-0.5000,3258
1150706,1463,強盛新,121615,2146041,17.70,17.75,17.45,17.75,-0.0500,76
1150706,1464,得力,1301138,14543724,11.10,11.45,10.95,11.10,0.1000,652
1150706,1465,偉全,748096,10068399,13.05,14.20,12.90,13.65,0.7000,516
1150706,1466,聚隆,5769261,104084808,18.40,18.90,17.50,18.30,-0.1000,2137
1150706,1467,南緯,5797832,55868832,10.35,10.35,9.03,9.31,-0.4000,2491
1150706,1468,昶和,37040,453895,12.25,12.50,12.15,12.30,0.0500,30
1150706,1470,大統新創,1000,21700,21.70,21.70,21.70,21.70,0.7000,1
1150706,1471,首利,705896,7801461,11.15,11.30,10.85,10.90,-0.2000,311
1150706,1472,三洋實業,37159,3263095,87.80,88.40,87.70,87.90,0.3000,31
1150706,1473,台南,160489,3342044,20.95,21.20,20.55,20.80,0.0000,209
1150706,1474,弘裕,1229112,13635310,11.65,11.65,10.65,10.80,-0.5500,793
1150706,1475,業旺,11034,307348,28.10,28.10,27.55,27.95,0.5000,13
1150706,1476,儒鴻,885251,288805604,326.00,330.50,322.00,323.00,-0.5000,1269
1150706,1477,聚陽,3149459,725838850,230.00,233.50,227.50,230.00,1.5000,6697
1150706,1503,士電,4140994,1008878402,240.00,246.50,240.00,241.50,3.5000,4839
1150706,1504,東元,28733010,2111662374,70.80,74.90,70.70,73.10,3.1000,17972
1150706,1506,正道,321278,3392442,10.50,10.65,10.45,10.55,0.0500,150
1150706,1512,瑞利,253656,1830199,7.20,7.37,7.03,7.21,0.0600,200
1150706,1513,中興電,7138128,1284633669,178.00,182.00,177.50,178.50,2.0000,6830
1150706,1514,亞力,15063929,1923417813,124.50,130.00,124.50,126.50,3.5000,9949
1150706,1515,力山,10900004,471450957,45.05,45.05,41.45,42.75,0.7500,6992
1150706,1516,川飛,76071,1411426,18.50,18.65,18.50,18.65,-0.1500,63
1150706,1517,利奇,674746,7564929,11.20,11.35,11.05,11.35,0.1500,525
1150706,1519,華城,2977170,2332705589,778.00,800.00,773.00,773.00,0.0000,7801
1150706,1521,大億,20813,545353,26.25,26.35,25.95,26.25,0.0000,32
1150706,1522,堤維西,643984,19786339,30.60,31.10,30.50,30.55,-0.0500,490
1150706,1522A,堤維西甲特,3000,149900,49.90,50.00,49.90,50.00,0.0000,3
1150706,1524,耿鼎,751791,22444814,30.00,30.20,29.45,29.50,-0.1500,824
1150706,1525,江申,14062,953925,68.00,69.30,67.00,68.00,0.1000,97
1150706,1526,日馳,163412,2436862,15.15,15.30,14.60,15.00,0.0500,144
1150706,1527,鑽全,328567,11162261,34.20,34.45,33.70,33.90,-0.3000,583
1150706,1528,恩德,1478300,35798727,24.25,24.70,23.80,24.05,-0.1500,1034
1150706,1529,樂事綠能,845393,19744217,23.10,23.70,23.10,23.20,0.1000,583
1150706,1530,亞崴,68681,2064354,30.60,30.60,29.70,29.75,-0.2500,118
1150706,1531,高林股,284822,3740107,13.20,13.35,13.05,13.15,0.0500,174
1150706,1532,勤美,496800,11708978,23.50,23.75,23.40,23.60,0.2000,302
1150706,1533,車王電,128689,4859140,37.55,38.20,37.40,37.50,0.0000,222
1150706,1535,中宇,28662,1442104,50.20,50.40,50.10,50.30,-0.1000,57
1150706,1536,和大,4806185,255789984,52.40,53.90,52.20,53.10,0.9000,4020
1150706,1537,廣隆,51925,6557152,126.00,127.00,126.00,126.50,0.0000,100
1150706,1538,正峰,12001,126060,10.20,10.70,10.20,10.70,0.0000,12
1150706,1539,巨庭,184281,3008811,16.10,16.60,16.05,16.10,0.0500,128
1150706,1540,喬福,496681,11456732,23.00,23.40,22.70,22.80,0.0000,313
1150706,1541,錩泰,53164,1148162,22.10,22.10,21.45,21.60,-0.1000,42
1150706,1558,伸興,104805,9699675,91.90,92.80,91.90,92.80,0.9000,148
1150706,1560,中砂,623502,468225536,769.00,769.00,740.00,745.00,-11.0000,1901
1150706,1563,巧新,5251854,372865642,69.80,73.30,69.00,71.00,0.5000,4136
1150706,1568,倉佑,1031569,38968511,39.15,39.15,37.20,37.50,-2.0000,873
1150706,1582,信錦,852127,70625047,83.40,84.20,82.00,82.10,-0.6000,878
1150706,1583,程泰,20013,1010069,50.50,51.00,50.00,50.20,-0.3000,30
1150706,1587,吉茂,639459,18620616,28.80,29.50,28.70,28.80,0.6000,505
1150706,1590,亞德客-KY,837752,1189254320,1435.00,1470.00,1385.00,1385.00,-55.0000,1387
1150706,1597,直得,1547161,238426010,156.00,157.50,151.00,151.50,-4.5000,1791
1150706,1598,岱宇,141810,2773883,19.65,19.80,19.40,19.50,-0.1500,108
1150706,1603,華電,330265,10902361,32.60,33.50,32.60,32.90,0.3000,241
1150706,1604,聲寶,850101,20210755,23.60,24.00,23.60,23.80,0.3000,502
1150706,1605,華新,29312334,1094093623,36.65,38.10,36.55,36.55,0.3000,13867
1150706,1608,華榮,7533979,270896694,35.40,36.55,35.40,35.40,0.6000,4389
1150706,1609,大亞,27412935,1195824805,42.35,43.75,42.30,43.75,3.9500,11465
1150706,1611,中電,1945611,27199975,13.80,14.20,13.80,13.85,0.0500,929
1150706,1612,宏泰,1028005,36319418,35.20,35.60,34.90,35.10,0.0000,731
1150706,1614,三洋電,22709,729106,32.40,32.40,32.00,32.00,-0.2500,27
1150706,1615,大山,119450,5422967,45.20,45.65,45.20,45.55,0.3500,152
1150706,1616,億泰,1285493,30575457,23.45,24.10,23.40,23.65,0.2500,707
1150706,1617,榮星,3331504,88441082,26.95,26.95,25.80,26.70,2.2000,2054
1150706,1618,合機,1310472,55917288,42.30,43.15,42.15,42.20,0.5000,1065
1150706,1623,大東電,1863708,430506387,219.00,235.00,218.00,235.00,21.0000,3794
1150706,1626,艾美特-KY,260744,3008508,11.65,11.95,11.25,11.35,0.1500,176
1150706,1702,南僑,1176247,39715929,33.45,34.25,33.40,33.85,1.3000,1065
1150706,1707,葡萄王,547276,51042393,93.00,94.10,92.80,93.20,0.3000,624
1150706,1708,東鹼,15403586,955421827,64.20,64.20,60.40,61.70,1.0000,12529
1150706,1709,和益,5991950,148134131,24.45,25.45,24.10,24.85,1.1500,2877
1150706,1710,東聯,24115848,463867413,19.75,20.15,18.60,18.65,-0.2000,9625
1150706,1711,永光,18804119,905935175,46.30,49.75,46.25,47.35,1.6500,11593
1150706,1712,興農,583178,23364428,40.15,40.30,39.90,39.90,-0.2500,503
1150706,1713,國化,190923,9467680,49.65,49.90,49.15,49.50,-0.1500,252
1150706,1714,和桐,141509466,3217718423,25.00,25.00,20.55,20.90,-1.8500,48045
1150706,1717,長興,103205853,8806806252,82.40,88.60,80.70,85.40,3.8000,61685
1150706,1718,中纖,318065030,4971122230,15.80,16.20,15.10,15.20,0.2500,81226
1150706,1720,生達,155785,9973633,63.90,64.30,63.60,63.90,0.0000,271
1150706,1721,三晃,11243263,322562203,27.30,29.05,26.50,29.05,2.6000,6623
1150706,1722,台肥,3261724,160573648,49.00,49.55,48.80,48.95,0.2000,2040
1150706,1723,中碳,456111,38714608,84.50,85.70,84.10,85.10,0.6000,537
1150706,1725,元禎,365965,13179923,35.65,36.60,35.10,36.00,0.9000,306
1150706,1726,永記,31242,2447628,78.20,78.50,78.20,78.30,-0.1000,45
1150706,1727,中華化,9999039,995006719,93.50,101.50,92.20,101.50,8.8000,6649
1150706,1730,花仙子,143841,7369941,51.00,51.80,51.00,51.20,0.0000,190
1150706,1731,美吾華,142341,2961541,20.80,20.85,20.75,20.85,0.1500,108
1150706,1732,毛寶,125759,3344570,26.80,26.80,26.35,26.60,-0.1500,180
1150706,1733,五鼎,267016,8107386,30.00,30.60,29.95,30.25,0.4000,193
1150706,1734,杏輝,934953,31782080,33.80,34.55,33.65,33.80,0.2000,785
1150706,1735,日勝化,707161,17419454,24.35,25.40,23.80,24.35,0.6000,617
1150706,1736,喬山,624650,82399159,133.50,133.50,129.00,131.50,0.0000,748
1150706,1737,臺鹽,92720,2966381,32.05,32.10,31.90,32.00,-0.0500,145
1150706,1752,南光,81040,2632844,32.30,32.85,32.30,32.40,0.1000,67
1150706,1760,寶齡富錦,804943,52746794,63.90,66.50,63.50,65.90,2.9000,780
1150706,1762,中化生,2089752,85186571,37.90,41.45,37.80,40.70,3.0000,2328
1150706,1773,勝一,1424700,263138982,179.00,188.00,179.00,185.00,7.5000,2210
1150706,1776,展宇,271375,5452747,20.30,20.35,19.90,20.15,-0.1500,160
1150706,1783,和康生,175969,7071870,39.80,40.60,39.30,40.60,0.7000,147
1150706,1786,科妍,248226,13647101,54.30,55.90,54.30,54.40,0.1000,230
1150706,1789,神隆,895682,18902197,21.05,21.35,20.85,21.05,0.2000,502
1150706,1795,美時,3360281,686280468,200.00,207.00,200.00,204.50,5.0000,4346
1150706,1802,台玻,32012102,2201825597,69.80,70.40,67.40,67.90,-0.9000,22276
1150706,1805,寶徠,218015,2234261,10.40,10.40,10.15,10.20,-0.2000,81
1150706,1806,冠軍,679510,5782408,8.65,8.65,8.45,8.52,0.0100,403
1150706,1808,潤隆,1621026,50399702,30.50,31.50,30.50,31.50,1.1000,1000
1150706,1809,中釉,4179323,222157584,55.00,55.00,52.00,52.00,-1.9000,3390
1150706,1810,和成,23364532,556659120,24.60,24.90,22.40,23.70,0.4500,9707
1150706,1817,凱撒衛,97206,3766086,38.80,38.95,38.65,38.80,-0.1000,57
1150706,1903,士紙,798326,40205349,50.00,51.50,49.65,50.10,1.1500,493
1150706,1904,正隆,6451802,155738853,23.85,24.70,23.60,23.90,0.7000,3625
1150706,1905,華紙,8884818,153194429,17.20,17.70,16.75,16.85,-0.1500,3902
1150706,1906,寶隆,160930,1863500,11.55,11.65,11.45,11.55,0.1000,134
1150706,1907,永豐餘,2779187,80253841,28.40,29.15,28.30,28.70,0.5500,1702
1150706,1909,榮成,13366929,143232026,10.55,10.90,10.50,10.65,0.3500,3571
1150706,2002,中鋼,26255550,498434230,18.95,19.10,18.85,19.00,0.0500,8235
1150706,2002A,中鋼特,33583,1291278,38.50,38.60,38.40,38.40,-0.1000,22
1150706,2006,東和鋼鐵,1065987,73127044,69.50,69.70,68.00,68.60,-0.8000,1675
1150706,2007,燁興,1010475,7635686,7.43,7.70,7.43,7.46,-0.0600,248
1150706,2008,高興昌,4995,152520,30.50,30.65,30.50,30.65,-0.1500,9
1150706,2009,第一銅,1926839,76993177,40.00,40.50,39.50,39.55,-0.1000,1530
1150706,2010,春源,1206050,26118872,21.65,21.80,21.45,21.80,0.2500,640
1150706,2012,春雨,62504,1029865,16.35,16.85,16.30,16.50,0.1500,82
1150706,2013,中鋼構,206203,8568431,41.65,41.75,41.35,41.50,-0.1500,444
1150706,2014,中鴻,2890018,51157160,17.85,17.95,17.55,17.60,-0.2500,1189
1150706,2015,豐興,345778,21548702,61.90,63.10,61.90,62.30,0.0000,241
1150706,2017,官田鋼,543768,5197674,9.55,9.72,9.45,9.45,-0.0900,456
1150706,2020,美亞,229005,4980727,21.75,21.80,21.65,21.75,0.0500,203
1150706,2022,聚亨,1430841,11774944,8.25,8.38,8.06,8.13,-0.0700,785
1150706,2023,燁輝,682411,9313853,13.65,13.70,13.60,13.65,0.0000,328
1150706,2024,志聯,5467,75751,13.80,13.95,13.80,13.95,0.0000,26
1150706,2025,千興,417571,5632652,13.65,13.80,13.35,13.45,-0.2000,252
1150706,2027,大成鋼,7065493,292693239,41.15,41.65,41.10,41.30,0.1500,3631
1150706,2028,威致,72186,1168128,16.30,16.35,16.10,16.20,0.0000,56
1150706,2029,盛餘,277263,5824890,20.95,21.20,20.90,20.90,0.0000,115
1150706,2030,彰源,1202977,23338883,19.35,19.70,19.05,19.20,-0.0500,643
1150706,2031,新光鋼,735193,28811234,39.10,39.60,38.80,38.90,-0.1500,504
1150706,2032,新鋼,291547,4971545,17.05,17.35,16.90,16.95,-0.3000,165
1150706,2033,佳大,101100,1658639,16.40,16.50,16.30,16.40,-0.1500,66
1150706,2034,允強,1257452,25931348,20.45,20.75,20.45,20.60,0.1500,536
1150706,2038,海光,346665,4766837,13.70,13.95,13.60,13.60,-0.1000,217
1150706,2049,上銀,5350740,1937975374,355.00,370.50,352.00,364.00,14.0000,8282
1150706,2059,川湖,468046,3602183845,8000.00,8000.00,7495.00,7785.00,-215.0000,4705
1150706,2062,橋椿,292946,5667063,19.30,19.45,19.20,19.35,0.1000,188
1150706,2069,運錩,140294,2614981,18.65,18.75,18.55,18.60,0.0000,88
1150706,2072,世紀風電,581196,86987565,147.50,152.50,147.00,147.50,0.5000,561
1150706,2101,南港,3323909,113637375,33.75,34.60,33.50,34.15,0.7500,1593
1150706,2102,泰豐,270793,5124531,19.00,19.15,18.80,18.80,0.0000,291
1150706,2103,台橡,29304824,739138722,25.50,25.85,24.05,24.20,0.7000,8452
1150706,2104,國際中橡,11989190,136549165,11.50,11.65,11.15,11.40,0.2000,2942
1150706,2105,正新,14467556,472915268,32.25,33.10,32.25,32.55,0.4000,5423
1150706,2106,建大,840661,15040259,17.85,18.10,17.70,17.90,0.1500,556
1150706,2107,厚生,189644,4901884,25.95,26.00,25.70,25.85,0.0500,194
1150706,2108,南帝,2150281,64716038,30.00,30.60,29.70,29.85,0.0000,1514
1150706,2109,華豐,345313,5169049,15.10,15.10,14.90,14.95,0.0000,164
1150706,2114,鑫永銓,33516,3024737,90.50,90.80,90.00,90.40,-0.1000,382
1150706,2115,六暉-KY,60047,1270937,21.55,21.55,21.10,21.20,0.1000,37
1150706,2201,裕隆,4614712,135531255,29.00,29.60,28.90,29.30,0.5000,2350
1150706,2204,中華,740526,42626041,57.10,57.90,57.10,57.50,0.4000,660
1150706,2206,三陽工業,787360,50437431,63.80,64.70,63.60,63.60,-0.4000,604
1150706,2207,和泰車,268056,128309360,472.50,482.00,472.50,476.50,3.5000,619
1150706,2208,台船,30046361,628944214,22.35,22.45,20.25,20.30,-0.5000,14201
1150706,2211,長榮鋼,603795,58661459,96.80,97.60,96.50,96.80,0.3000,547
1150706,2227,裕日車,27762,1373487,50.50,50.50,49.10,50.00,0.0000,72
1150706,2228,劍麟,80893,7145644,87.40,89.40,87.40,87.80,0.1000,113
1150706,2231,為升,4818548,589063817,121.00,126.50,117.50,123.50,5.0000,3987
1150706,2233,宇隆,1191599,320696767,275.00,279.50,262.00,264.50,-10.5000,2135
1150706,2236,百達-KY,1665511,308446991,188.00,189.00,180.50,184.00,0.0000,1450
1150706,2239,英利-KY,361470,8273256,23.65,23.90,22.65,22.95,-0.2500,283
1150706,2241,艾姆勒,2711603,128211564,49.95,50.40,46.05,46.35,-1.2500,1983
1150706,2243,宏旭-KY,352233,23455950,67.80,67.80,65.50,66.00,0.1000,267
1150706,2247,汎德永業,43324,10286148,238.50,240.00,236.00,236.00,-1.0000,117
1150706,2248,華勝-KY,146328,8592287,57.90,60.00,57.30,58.90,1.6000,106
1150706,2250,IKKA-KY,531098,37455462,72.00,73.50,69.10,69.40,-2.1000,734
1150706,2254,巨鎧精密-創,10000,594200,59.10,59.60,59.10,59.60,0.3000,3
1150706,2258,鴻華先進-創,534461,17409951,32.90,33.10,32.20,32.25,-0.6500,330
1150706,2301,光寶科,25152249,5727772197,224.00,233.50,222.00,224.00,5.0000,21905
1150706,2302,麗正,11311807,613039243,54.80,56.90,51.60,52.20,0.2000,7448
1150706,2303,聯電,55004854,9165631392,171.50,171.50,164.00,166.00,-4.5000,44677
1150706,2305,全友,2877286,121363553,40.50,42.65,40.50,42.65,3.8500,2132
1150706,2308,台達電,9220091,18891547485,2120.00,2135.00,1995.00,1995.00,-80.0000,49044
1150706,2312,金寶,21782984,777569264,35.20,36.40,35.05,35.55,0.7000,11344
1150706,2313,華通,35969578,8434741056,233.00,241.50,226.00,235.00,5.5000,29716
1150706,2314,台揚,233714,3244297,14.35,14.35,13.70,13.90,-0.2000,181
1150706,2316,楠梓電,1292658,277107875,225.50,225.50,205.50,216.00,-5.5000,1876
1150706,2317,鴻海,43693584,10638459575,243.50,247.50,240.50,242.00,1.5000,44070
1150706,2321,東訊,9278,123624,13.15,13.60,13.15,13.60,0.0000,27
1150706,2323,中環,11287616,135339591,12.00,12.20,11.80,11.90,-0.1000,3214
1150706,2324,仁寶,54803161,1969855394,35.35,36.70,35.10,35.70,0.7500,22141
1150706,2327,國巨*,42912780,43370591885,1045.00,1055.00,985.00,1005.00,-40.0000,121414
1150706,2328,廣宇,4229991,218298482,52.00,52.40,50.80,51.00,-0.2000,2764
1150706,2329,華泰,9800091,542174036,53.60,56.90,53.60,54.60,1.6000,6180
1150706,2330,台積電,21041918,52022654454,2465.00,2500.00,2455.00,2460.00,15.0000,80246
1150706,2331,精英,2991145,64238523,21.50,21.70,21.20,21.30,0.0500,1229
1150706,2332,友訊,38129440,767519242,20.55,21.10,19.40,19.50,-0.5000,13569
1150706,2337,旺宏,63898046,9415382927,146.50,152.00,144.00,144.50,2.0000,50558
1150706,2338,光罩,2606863,133371247,52.00,52.80,50.30,50.60,-0.9000,2088
1150706,2340,台亞,11886954,473559315,38.45,41.50,38.40,38.95,0.8500,7088
1150706,2342,茂矽,3570858,212421748,60.70,60.70,58.00,59.20,0.9000,3159
1150706,2344,華邦電,163686093,31253105406,191.00,200.00,183.00,183.00,-1.5000,122012
1150706,2345,智邦,2283004,6124581505,2825.00,2825.00,2600.00,2645.00,-90.0000,7154
1150706,2347,聯強,9136810,860206580,95.00,96.20,92.90,93.80,-1.0000,6931
1150706,2348,海悅,716994,54979966,76.00,77.90,75.30,76.30,0.3000,706
1150706,2348A,海悅甲特,2023,75912,37.50,37.55,37.50,37.55,0.0500,3
1150706,2349,錸德,3992516,53688399,13.40,13.65,13.20,13.40,0.1000,1391
1150706,2351,順德,15225992,3455176969,216.00,228.00,215.50,228.00,20.5000,11264
1150706,2352,佳世達,51699569,1815845966,33.00,35.40,32.95,35.40,3.2000,19454
1150706,2353,宏碁,29334393,967102324,33.10,33.65,32.50,32.80,-0.1000,12973
1150706,2354,鴻準,16885111,1000124087,58.60,60.30,58.20,58.40,2.8000,11248
1150706,2355,敬鵬,4385043,233631125,53.70,54.20,52.20,53.10,0.0000,3031
1150706,2356,英業達,26058759,1776222165,67.90,69.20,67.20,67.20,-0.4000,16040
1150706,2357,華碩,3352579,2278851543,681.00,689.00,672.00,680.00,5.0000,6051
1150706,2359,所羅門,4436297,638041231,143.00,146.00,142.00,142.50,0.5000,4140
1150706,2360,致茂,1598062,3494035630,2300.00,2300.00,2145.00,2180.00,-85.0000,4159
1150706,2362,藍天,2666567,118914998,42.20,45.20,42.20,44.95,3.4500,2097
1150706,2363,矽統,20148848,1402457748,71.50,72.20,68.00,68.30,-2.3000,13692
1150706,2364,倫飛,470823,33480035,69.50,72.00,69.20,71.60,3.5000,638
1150706,2365,昆盈,2111420,73481178,35.65,35.90,34.20,34.20,-0.8500,1478
1150706,2367,燿華,9630075,525348434,55.70,56.20,53.30,53.80,-1.2000,7406
1150706,2368,金像電,5477325,6791252975,1335.00,1335.00,1190.00,1225.00,-80.0000,16824
1150706,2369,菱生,30482826,1311085006,41.50,43.20,41.50,43.20,3.9000,13671
1150706,2371,大同,12514476,356357102,28.20,28.75,28.15,28.15,0.1500,5119
1150706,2373,震旦行,126046,6793728,53.80,54.10,53.70,53.90,0.0000,227
1150706,2374,佳能,4312130,336075356,77.90,78.90,76.90,77.40,0.3000,3262
1150706,2375,凱美,14588654,3117503420,220.00,227.50,203.00,208.50,-7.5000,14291
1150706,2376,技嘉,4511072,1532361186,343.00,344.00,336.00,336.50,-2.0000,5041
1150706,2377,微星,10395395,1495945410,144.50,146.00,142.00,142.50,-0.5000,8263
1150706,2379,瑞昱,3208976,2532214090,793.00,807.00,769.00,769.00,-14.0000,5418
1150706,2380,虹光,102560,2321752,23.50,23.50,22.00,22.20,0.2000,225
1150706,2382,廣達,25001955,9568079760,381.50,393.00,378.00,378.00,1.0000,26478
1150706,2383,台光電,3511893,19665733290,6225.00,6250.00,5475.00,5475.00,-605.0000,49232
1150706,2385,群光,5942293,643938842,108.50,110.50,107.00,107.50,0.5000,3838
1150706,2387,精元,935022,38746225,41.00,42.10,40.80,40.80,-0.2500,869
1150706,2388,威盛,3033840,217869105,71.90,73.40,70.30,71.20,0.0000,2288
1150706,2390,云辰,5142030,70632382,14.10,14.25,13.35,13.45,0.2000,2282
1150706,2392,正崴,2249968,91478756,40.30,41.70,39.80,39.80,0.0500,1516
1150706,2393,億光,3900322,274207568,69.60,71.60,69.10,70.00,1.3000,2840
1150706,2395,研華,1522169,785285614,523.00,528.00,506.00,515.00,-6.0000,3160
1150706,2397,友通,560660,34562716,61.70,62.80,60.80,61.00,-0.1000,526
1150706,2399,映泰,22982433,1224177172,50.20,55.00,49.95,55.00,5.0000,12120
1150706,2401,凌陽,9287988,309956661,33.80,34.40,32.60,32.70,-0.7500,5552
1150706,2402,毅嘉,5523332,381010786,68.10,70.20,67.00,69.10,1.6000,3845
1150706,2404,漢唐,2397863,3140049435,1350.00,1350.00,1285.00,1320.00,-30.0000,7767
1150706,2405,輔信,2345139,41489670,17.70,18.00,17.45,17.50,-0.0500,996
1150706,2406,國碩,30197702,1225648304,41.05,41.90,39.00,41.45,0.3000,17250
1150706,2408,南亞科,62093163,26866583275,428.00,443.00,420.50,420.50,11.0000,58910
1150706,2409,友達,410630157,12889868568,30.40,32.00,30.15,31.70,1.7000,117727
1150706,2412,中華電,13315485,1888644065,141.00,142.50,141.00,141.50,0.5000,5714
1150706,2413,環科,1150160,56163868,49.05,49.65,48.05,48.50,0.0500,925
1150706,2414,精技,363814,22663150,61.50,63.50,61.50,61.70,0.2000,374
1150706,2415,錩新,1392330,57631667,39.65,41.65,39.65,41.65,3.7500,813
1150706,2417,圓剛,1275647,61268237,48.50,48.90,47.40,47.45,-0.0500,1017
1150706,2419,仲琦,2211483,64971208,29.50,29.80,29.10,29.10,-0.6000,1255
1150706,2420,新巨,570481,35598925,64.00,64.00,61.40,62.00,0.0000,1049
1150706,2421,建準,1337311,200158702,150.00,152.00,147.50,148.50,-0.5000,2161
1150706,2423,固緯,79522,6092623,75.00,78.00,75.00,76.70,2.1000,161
1150706,2424,隴華,26541,267045,10.20,10.50,9.99,10.00,-0.2000,28
1150706,2425,承啟,1502988,62986970,43.05,43.05,41.20,41.60,-0.7500,1131
1150706,2426,鼎元,18578077,1501914945,79.00,84.20,78.20,79.20,0.2000,12216
1150706,2427,三商電,11731589,307602296,26.85,27.10,25.55,25.90,-0.7500,5275
1150706,2428,興勤,6383079,2203795928,351.00,363.50,325.50,343.50,1.5000,6883
1150706,2429,銘旺科,2568839,130456376,50.30,52.30,49.05,49.05,0.3500,1892
1150706,2430,燦坤,629154,11550938,18.00,18.85,18.00,18.25,0.2000,260
1150706,2431,聯昌,822625,9968882,12.30,12.30,11.90,12.10,0.0500,368
1150706,2432,倚天酷碁-創,36598,1049363,28.70,28.90,28.60,28.65,0.0500,34
1150706,2433,互盛電,67153,2829211,42.70,42.70,42.00,42.10,0.0500,63
1150706,2434,統懋,1382716,77607171,57.20,58.50,53.20,54.30,-3.4000,1204
1150706,2436,偉詮電,8588800,671592041,76.40,79.30,76.20,77.70,1.8000,6540
1150706,2438,翔耀,0,0,0.00,0.00,0.00,0.00,0.0000,0
1150706,2439,美律,2198170,202998318,92.00,93.20,91.60,91.80,-0.4000,2025
1150706,2440,太空梭,1201237,21463765,17.60,18.20,17.45,18.00,0.6000,632
1150706,2441,超豐,34916639,5300496440,156.00,156.00,144.00,145.00,3.0000,21025
1150706,2442,新美齊,1299973,25811868,19.90,20.05,19.70,19.80,0.1000,741
1150706,2444,兆勁,401627,5146232,12.95,13.05,12.55,12.70,-0.2000,198
1150706,2449,京元電子,52913821,18980742211,360.00,367.50,349.50,351.00,16.0000,58290
1150706,2450,神腦,143044,4159793,29.20,29.20,28.95,29.05,-0.1000,302
